X	y
-1.000000000000000000e+01	-9.306943539110372754e-01
-9.949999999999999289e+00	-4.707700941039383857e-01
-9.899999999999998579e+00	4.914511480147210065e-03
-9.849999999999997868e+00	4.853508242560793384e-01
-9.799999999999997158e+00	9.595491154466605499e-01
-9.749999999999996447e+00	1.417007115191914801e+00
-9.699999999999995737e+00	1.848117425099971678e+00
-9.649999999999995026e+00	2.244510410175450055e+00
-9.599999999999994316e+00	2.599296587687643267e+00
-9.549999999999993605e+00	2.907204650807646562e+00
-9.499999999999992895e+00	3.164613049035137848e+00
-9.449999999999992184e+00	3.369492093075765471e+00
-9.399999999999991473e+00	3.521247380414831429e+00
-9.349999999999990763e+00	3.620503279510061567e+00
-9.299999999999990052e+00	3.668844699384631092e+00
-9.249999999999989342e+00	3.668536900109305776e+00
-9.199999999999988631e+00	3.622252177432124132e+00
-9.149999999999987921e+00	3.532835806664912592e+00
-9.099999999999987210e+00	3.403110218728930825e+00
-9.049999999999986500e+00	3.235750403150601695e+00
-8.999999999999985789e+00	3.033230691594664297e+00
-8.949999999999985079e+00	2.797836511731652820e+00
-8.899999999999984368e+00	2.531741613615453357e+00
-8.849999999999983658e+00	2.237131750153906307e+00
-8.799999999999982947e+00	1.916359895910998423e+00
-8.749999999999982236e+00	1.572107268262266544e+00
-8.699999999999981526e+00	1.207538578895096304e+00
-8.649999999999980815e+00	8.264177332737604464e-01
-8.599999999999980105e+00	4.331869709611514407e-01
-8.549999999999979394e+00	3.298455763387186934e-02
-8.499999999999978684e+00	-3.683966415211116230e-01
-8.449999999999977973e+00	-7.646073836774389676e-01
-8.399999999999977263e+00	-1.148891853211339908e+00
-8.349999999999976552e+00	-1.514280573163295118e+00
-8.299999999999975842e+00	-1.853810886933711544e+00
-8.249999999999975131e+00	-2.160760380576791206e+00
-8.199999999999974420e+00	-2.428883037926633293e+00
-8.149999999999973710e+00	-2.652634111820418195e+00
-8.099999999999972999e+00	-2.827370174734721964e+00
-8.049999999999972289e+00	-2.949524894578510636e+00
-7.999999999999971578e+00	-3.016742502058435527e+00
-7.949999999999970868e+00	-3.027979672554622415e+00
-7.899999999999970157e+00	-2.983557526077349475e+00
-7.849999999999969447e+00	-2.885176862223771010e+00
-7.799999999999968736e+00	-2.735892639359694289e+00
-7.749999999999968026e+00	-2.540039377159186706e+00
-7.699999999999967315e+00	-2.303125233920394699e+00
-7.649999999999966604e+00	-2.031685527227030441e+00
-7.599999999999965894e+00	-1.733109293591035049e+00
-7.549999999999965183e+00	-1.415430297149765204e+00
-7.499999999999964473e+00	-1.087113334680176457e+00
-7.449999999999963762e+00	-7.568136097927720130e-01
-7.399999999999963052e+00	-4.331442539928616053e-01
-7.349999999999962341e+00	-1.244440497583887695e-01
-7.299999999999961631e+00	1.614424574177278360e-01
-7.249999999999960920e+00	4.173613961354409319e-01
-7.199999999999960210e+00	6.370313518967239963e-01
-7.149999999999959499e+00	8.151818634869776314e-01
-7.099999999999958789e+00	9.476796447210189545e-01
-7.049999999999958078e+00	1.031608312028716723e+00
-6.999999999999957367e+00	1.065328579957085298e+00
-6.949999999999956657e+00	1.048505000242380136e+00
-6.899999999999955946e+00	9.820942845421452017e-01
-6.849999999999955236e+00	8.683199810864541401e-01
-6.799999999999954525e+00	7.105986170185697448e-01
-6.749999999999953815e+00	5.134497059363832827e-01
-6.699999999999953104e+00	2.823650713172585203e-01
-6.649999999999952394e+00	2.364987908728254443e-02
-6.599999999999951683e+00	-2.557613823449113033e-01
-6.549999999999950973e+00	-5.485207199366178843e-01
-6.499999999999950262e+00	-8.470938991417596986e-01
-6.449999999999949551e+00	-1.144005909469589799e+00
-6.399999999999948841e+00	-1.432079977507037194e+00
-6.349999999999948130e+00	-1.704677098737878760e+00
-6.299999999999947420e+00	-1.955898955816408602e+00
-6.249999999999946709e+00	-2.180766725245658400e+00
-6.199999999999945999e+00	-2.375354022905860951e+00
-6.149999999999945288e+00	-2.536862434210501949e+00
-6.099999999999944578e+00	-2.663646233842277056e+00
-6.049999999999943867e+00	-2.755176627175726978e+00
-5.999999999999943157e+00	-2.811954171772232947e+00
-5.949999999999942446e+00	-2.835375438252657698e+00
-5.899999999999941735e+00	-2.827565843409215240e+00
-5.849999999999941025e+00	-2.791192705225587378e+00
-5.799999999999940314e+00	-2.729275620594972640e+00
-5.749999999999939604e+00	-2.645006635196354594e+00
-5.699999999999938893e+00	-2.541591956731075630e+00
-5.649999999999938183e+00	-2.422133309081143882e+00
-5.599999999999937472e+00	-2.289550916489739407e+00
-5.549999999999936762e+00	-2.146541730545840743e+00
-5.499999999999936051e+00	-1.995588731544888805e+00
-5.449999999999935341e+00	-1.838987771805058458e+00
-5.399999999999934630e+00	-1.678904761257307809e+00
-5.349999999999933920e+00	-1.517427549925935981e+00
-5.299999999999933209e+00	-1.356615981234588819e+00
-5.249999999999932498e+00	-1.198517096358447276e+00
-5.199999999999931788e+00	-1.045155366013395870e+00
-5.149999999999931077e+00	-8.984742132885352728e-01
-5.099999999999930367e+00	-7.602415845574583830e-01
-5.049999999999929656e+00	-6.319193149034795232e-01
-4.999999999999928946e+00	-5.145095145668400205e-01
-4.949999999999928235e+00	-4.083961089263247191e-01
-4.899999999999927525e+00	-3.132016392077284772e-01
-4.849999999999926814e+00	-2.276774561595396318e-01
-4.799999999999926104e+00	-1.496548639239229372e-01
-4.749999999999925393e+00	-7.606196344272060650e-02
-4.699999999999924682e+00	-3.027085378146828192e-03
-4.649999999999923972e+00	7.393460221081314676e-02
-4.599999999999923261e+00	1.596548586822112981e-01
-4.549999999999922551e+00	2.589781071076691643e-01
-4.499999999999921840e+00	3.763834042416597248e-01
