X	y
-1.000000000000000000e+01	2.915486968768465914e-02
-9.949999999999999289e+00	4.921321417599910930e-02
-9.899999999999998579e+00	8.338626397804471679e-02
-9.849999999999997868e+00	1.299870256705988325e-01
-9.799999999999997158e+00	1.861189295242997588e-01
-9.749999999999996447e+00	2.477758031191048538e-01
-9.699999999999995737e+00	3.101345894891180954e-01
-9.649999999999995026e+00	3.680131101889960732e-01
-9.599999999999994316e+00	4.161071158052396246e-01
-9.549999999999993605e+00	4.495105823017784274e-01
-9.499999999999992895e+00	4.640187350724377380e-01
-9.449999999999992184e+00	4.563856298573427672e-01
-9.399999999999991473e+00	4.246061721403187605e-01
-9.349999999999990763e+00	3.679629449571001354e-01
-9.299999999999990052e+00	2.870697418862288020e-01
-9.249999999999989342e+00	1.836450780252548709e-01
-9.199999999999988631e+00	6.038560983573815211e-02
-9.149999999999987921e+00	-7.923256896697661311e-02
-9.099999999999987210e+00	-2.313977714096137062e-01
-9.049999999999986500e+00	-3.920787340583024028e-01
-8.999999999999985789e+00	-5.574228803367435869e-01
-8.949999999999985079e+00	-7.239383697489445435e-01
-8.899999999999984368e+00	-8.886492265000299762e-01
-8.849999999999983658e+00	-1.049119629119741326e+00
-8.799999999999982947e+00	-1.203518400048519066e+00
-8.749999999999982236e+00	-1.350529917543627612e+00
-8.699999999999981526e+00	-1.489305289779228936e+00
-8.649999999999980815e+00	-1.619178764428878869e+00
-8.599999999999980105e+00	-1.739630957438389469e+00
-8.549999999999979394e+00	-1.850092269840982517e+00
-8.499999999999978684e+00	-1.949854266970928451e+00
-8.449999999999977973e+00	-2.037888132959165155e+00
-8.399999999999977263e+00	-2.113049206456459217e+00
-8.349999999999976552e+00	-2.173858826480886020e+00
-8.299999999999975842e+00	-2.218881001487955640e+00
-8.249999999999975131e+00	-2.246687735443597234e+00
-8.199999999999974420e+00	-2.256137515460385767e+00
-8.149999999999973710e+00	-2.246683036035256986e+00
-8.099999999999972999e+00	-2.218445721494893164e+00
-8.049999999999972289e+00	-2.172546858283826765e+00
-7.999999999999971578e+00	-2.111109024378034604e+00
-7.949999999999970868e+00	-2.037444110804453867e+00
-7.899999999999970157e+00	-1.955952105556347576e+00
-7.849999999999969447e+00	-1.871998864800653806e+00
-7.799999999999968736e+00	-1.791744309100771648e+00
-7.749999999999968026e+00	-1.721679807263382322e+00
-7.699999999999967315e+00	-1.668406847857150099e+00
-7.649999999999966604e+00	-1.638241338431353222e+00
-7.599999999999965894e+00	-1.636544718058585923e+00
-7.549999999999965183e+00	-1.667677630794793142e+00
-7.499999999999964473e+00	-1.734376678062315769e+00
-7.449999999999963762e+00	-1.837670818777410009e+00
-7.399999999999963052e+00	-1.976687161889953304e+00
-7.349999999999962341e+00	-2.148726398623502565e+00
-7.299999999999961631e+00	-2.349200214206252024e+00
-7.249999999999960920e+00	-2.572015984935301258e+00
-7.199999999999960210e+00	-2.809811403482988634e+00
-7.149999999999959499e+00	-3.054319604583854542e+00
-7.099999999999958789e+00	-3.296732218334265330e+00
-7.049999999999958078e+00	-3.528207803803956821e+00
-6.999999999999957367e+00	-3.740176384446107782e+00
-6.949999999999956657e+00	-3.924662755084665555e+00
-6.899999999999955946e+00	-4.074662926713928712e+00
-6.849999999999955236e+00	-4.184240148962462769e+00
-6.799999999999954525e+00	-4.248795566799030254e+00
-6.749999999999953815e+00	-4.265035589311769293e+00
-6.699999999999953104e+00	-4.231108417225366125e+00
-6.649999999999952394e+00	-4.146503154809575875e+00
-6.599999999999951683e+00	-4.011979592198672506e+00
-6.549999999999950973e+00	-3.829529266444939850e+00
-6.499999999999950262e+00	-3.602112667373956079e+00
-6.449999999999949551e+00	-3.333660626860222020e+00
-6.399999999999948841e+00	-3.028787636089730118e+00
-6.349999999999948130e+00	-2.692625341874265388e+00
-6.299999999999947420e+00	-2.330675127258980073e+00
-6.249999999999946709e+00	-1.948504185634972297e+00
-6.199999999999945999e+00	-1.551715552804170395e+00
-6.149999999999945288e+00	-1.145676535985690636e+00
-6.099999999999944578e+00	-7.353486939089690644e-01
-6.049999999999943867e+00	-3.253437398947482961e-01
-5.999999999999943157e+00	8.039643041310667870e-02
-5.949999999999942446e+00	4.784456583357734605e-01
-5.899999999999941735e+00	8.658649353502561041e-01
-5.849999999999941025e+00	1.240317540763230308e+00
-5.799999999999940314e+00	1.599860544111028959e+00
-5.749999999999939604e+00	1.942747582167863474e+00
-5.699999999999938893e+00	2.267561079856576178e+00
-5.649999999999938183e+00	2.572777925184439152e+00
-5.599999999999937472e+00	2.856863296918287443e+00
-5.549999999999936762e+00	3.118124782037742015e+00
-5.499999999999936051e+00	3.354557023519643799e+00
-5.449999999999935341e+00	3.563873281817763417e+00
-5.399999999999934630e+00	3.743581230752440092e+00
-5.349999999999933920e+00	3.890956866509436729e+00
-5.299999999999933209e+00	4.003236550812307115e+00
-5.249999999999932498e+00	4.077635869573811966e+00
-5.199999999999931788e+00	4.111674893538793896e+00
-5.149999999999931077e+00	4.103266477199044360e+00
-5.099999999999930367e+00	4.050903248173927551e+00
-5.049999999999929656e+00	3.953962701515344680e+00
-4.999999999999928946e+00	3.812593092416510121e+00
-4.949999999999928235e+00	3.628060076228865949e+00
-4.899999999999927525e+00	3.402601343414639157e+00
-4.849999999999926814e+00	3.139498909646982305e+00
-4.799999999999926104e+00	2.843086160410568830e+00
