X	y
-1.000000000000000000e+01	-2.441234664793114906e+00
-9.949999999999999289e+00	-2.737824474065945868e+00
-9.899999999999998579e+00	-2.987671653477563360e+00
-9.849999999999997868e+00	-3.302775455626802970e+00
-9.799999999999997158e+00	-3.751751696440057238e+00
-9.749999999999996447e+00	-4.292697241323851109e+00
-9.699999999999995737e+00	-4.751740905177401331e+00
-9.649999999999995026e+00	-4.877701389541098997e+00
-9.599999999999994316e+00	-4.462478057664352349e+00
-9.549999999999993605e+00	-3.466029348415524236e+00
-9.499999999999992895e+00	-2.066998496006429598e+00
-9.449999999999992184e+00	-6.003873774585271050e-01
-9.399999999999991473e+00	5.834168070572152143e-01
-9.349999999999990763e+00	1.255649291700829062e+00
-9.299999999999990052e+00	1.369393617167977473e+00
-9.249999999999989342e+00	1.023483260738246026e+00
-9.199999999999988631e+00	3.672221779826800869e-01
-9.149999999999987921e+00	-4.886827290432953497e-01
-9.099999999999987210e+00	-1.501028808792375102e+00
-9.049999999999986500e+00	-2.653045143633742775e+00
-8.999999999999985789e+00	-3.884697779074783419e+00
-8.949999999999985079e+00	-5.056953436652227296e+00
-8.899999999999984368e+00	-5.984212874541395166e+00
-8.849999999999983658e+00	-6.512080892235172058e+00
-8.799999999999982947e+00	-6.582274794660104789e+00
-8.749999999999982236e+00	-6.243190881752963328e+00
-8.699999999999981526e+00	-5.612378458010352844e+00
-8.649999999999980815e+00	-4.827784656337238189e+00
-8.599999999999980105e+00	-4.015771107162834141e+00
-8.549999999999979394e+00	-3.277554784753946127e+00
-8.499999999999978684e+00	-2.683456325384154351e+00
-8.449999999999977973e+00	-2.271030473116256054e+00
-8.399999999999977263e+00	-2.049472895794332672e+00
-8.349999999999976552e+00	-2.007623143070409899e+00
-8.299999999999975842e+00	-2.116674995351393473e+00
-8.249999999999975131e+00	-2.325181365651536769e+00
-8.199999999999974420e+00	-2.558245552917936649e+00
-8.149999999999973710e+00	-2.734392014033798279e+00
-8.099999999999972999e+00	-2.793787043477166776e+00
-8.049999999999972289e+00	-2.711554050611894695e+00
-7.999999999999971578e+00	-2.480623286750256451e+00
-7.949999999999970868e+00	-2.085301798912674531e+00
-7.899999999999970157e+00	-1.503880286036546776e+00
-7.849999999999969447e+00	-7.462902706311504986e-01
-7.799999999999968736e+00	1.151718685352314531e-01
-7.749999999999968026e+00	9.663124219705916396e-01
-7.699999999999967315e+00	1.713465215666738706e+00
-7.649999999999966604e+00	2.328176621029018456e+00
-7.599999999999965894e+00	2.826650511556092926e+00
-7.549999999999965183e+00	3.202568227418111313e+00
-7.499999999999964473e+00	3.384488180843804095e+00
-7.449999999999963762e+00	3.271822036877850337e+00
-7.399999999999963052e+00	2.828779784818668652e+00
-7.349999999999962341e+00	2.153011516235432410e+00
-7.299999999999961631e+00	1.447715117190489842e+00
-7.249999999999960920e+00	9.075876923479366809e-01
-7.199999999999960210e+00	6.066921566338807636e-01
-7.149999999999959499e+00	4.750322675217902857e-01
-7.099999999999958789e+00	3.709896695047110171e-01
