X	y
-2.000000000000000000e+00	2.192860955175451210e+00
-1.949999999999999956e+00	2.138039349283203272e+00
-1.899999999999999911e+00	2.083217914036925578e+00
-1.849999999999999867e+00	2.028396368847048770e+00
-1.799999999999999822e+00	1.973574836606613925e+00
-1.749999999999999778e+00	1.918753475710336165e+00
-1.699999999999999734e+00	1.863931845186422631e+00
-1.649999999999999689e+00	1.809110226798210652e+00
-1.599999999999999645e+00	1.754288722659703259e+00
-1.549999999999999600e+00	1.699467122420916576e+00
-1.499999999999999556e+00	1.644645705072839137e+00
-1.449999999999999512e+00	1.589824183700240257e+00
-1.399999999999999467e+00	1.535002703867051732e+00
-1.349999999999999423e+00	1.480180981893015613e+00
-1.299999999999999378e+00	1.425359585444681665e+00
-1.249999999999999334e+00	1.370538008564936350e+00
-1.199999999999999289e+00	1.315716468036429054e+00
-1.149999999999999245e+00	1.260895039946339891e+00
-1.099999999999999201e+00	1.206073389207219293e+00
-1.049999999999999156e+00	1.151251920657733407e+00
-9.999999999999991118e-01	1.096430427040818278e+00
-9.499999999999990674e-01	1.041608934664449704e+00
-8.999999999999990230e-01	9.867873381262104449e-01
-8.499999999999989786e-01	9.319658734615744455e-01
-7.999999999999989342e-01	8.771443503924545304e-01
-7.499999999999988898e-01	8.223227643197590364e-01
-6.999999999999988454e-01	7.675013518810190893e-01
-6.499999999999988010e-01	7.126798296571287272e-01
-5.999999999999987566e-01	6.578582959486286574e-01
-5.499999999999987121e-01	6.030367897731501170e-01
-4.999999999999986677e-01	5.482152114075499183e-01
-4.499999999999986233e-01	4.933936777842183319e-01
-3.999999999999985789e-01	4.385721349049480633e-01
-3.499999999999985345e-01	3.837505841795650352e-01
-2.999999999999984901e-01	3.289292584474773906e-01
-2.499999999999984457e-01	2.741076020386051249e-01
-1.999999999999984013e-01	2.192860558956501726e-01
-1.499999999999983569e-01	1.644645709583431592e-01
-9.999999999999831246e-02	1.096430475422301848e-01
-4.999999999999826805e-02	5.482148025023446392e-02
1.776356839400250465e-15	-1.947647639876895924e-15
5.000000000000159872e-02	-5.482152297972855970e-02
1.000000000000018652e-01	-1.096429598946622591e-01
1.500000000000021316e-01	-1.644645063467747026e-01
2.000000000000019540e-01	-2.192862039151366460e-01
2.500000000000017764e-01	-2.741075979190782941e-01
3.000000000000020428e-01	-3.289290867016224640e-01
3.500000000000023093e-01	-3.837505905359983593e-01
4.000000000000021316e-01	-4.385720798220836270e-01
4.500000000000019540e-01	-4.933937081328939045e-01
5.000000000000022204e-01	-5.482152443117079832e-01
5.500000000000024869e-01	-6.030366958620573259e-01
6.000000000000023093e-01	-6.578582847325632477e-01
6.500000000000021316e-01	-7.126798052401670525e-01
7.000000000000023981e-01	-7.675012244052957788e-01
7.500000000000026645e-01	-8.223228085611409277e-01
8.000000000000024869e-01	-8.771443982772859638e-01
8.500000000000023093e-01	-9.319658867701027249e-01
9.000000000000025757e-01	-9.867874497165075587e-01
9.500000000000028422e-01	-1.041608846415574829e+00
1.000000000000002665e+00	-1.096430455117710423e+00
1.050000000000002487e+00	-1.151251971861384504e+00
1.100000000000002753e+00	-1.206073461720755136e+00
1.150000000000003020e+00	-1.260895069425326254e+00
1.200000000000002842e+00	-1.315716521429278751e+00
1.250000000000002665e+00	-1.370538091692899307e+00
1.300000000000002931e+00	-1.425359600548336214e+00
1.350000000000003197e+00	-1.480181214676526968e+00
1.400000000000003020e+00	-1.535002692971898508e+00
1.450000000000002842e+00	-1.589824081031560699e+00
1.500000000000003109e+00	-1.644645785124513315e+00
1.550000000000003375e+00	-1.699467321815753218e+00
1.600000000000003197e+00	-1.754288763618530034e+00
1.650000000000003020e+00	-1.809110298262895711e+00
1.700000000000003286e+00	-1.863931755352711495e+00
1.750000000000003553e+00	-1.918753285336945780e+00
1.800000000000003375e+00	-1.973574866314115051e+00
1.850000000000003197e+00	-2.028396371343938576e+00
1.900000000000003464e+00	-2.083217851053556391e+00
1.950000000000003730e+00	-2.138039262015934305e+00
