X	y
-2.000000000000000000e+00	8.996772691526855326e-02
-1.949999999999999956e+00	1.415201771988600088e-02
-1.899999999999999911e+00	-8.344890468003435258e-02
-1.849999999999999867e+00	-1.642866592797884162e-01
-1.799999999999999822e+00	-1.983097471039888815e-01
-1.749999999999999778e+00	-1.727097570113137748e-01
-1.699999999999999734e+00	-9.321616012960984299e-02
-1.649999999999999689e+00	2.169611166530815635e-02
-1.599999999999999645e+00	1.500110380313550429e-01
-1.549999999999999600e+00	2.740481921889310613e-01
-1.499999999999999556e+00	3.838335550860480505e-01
-1.449999999999999512e+00	4.757545127166762922e-01
-1.399999999999999467e+00	5.488347099676174068e-01
-1.349999999999999423e+00	6.017731565187049991e-01
-1.299999999999999378e+00	6.328228417759046431e-01
-1.249999999999999334e+00	6.424105953630642185e-01
-1.199999999999999289e+00	6.364057495526939112e-01
-1.149999999999999245e+00	6.272667269904026455e-01
-1.099999999999999201e+00	6.313789660171287288e-01
-1.049999999999999156e+00	6.631919822644605222e-01
-9.999999999999991118e-01	7.288895097971511694e-01
-9.499999999999990674e-01	8.229359018356408040e-01
-8.999999999999990230e-01	9.294740350519770100e-01
-8.499999999999989786e-01	1.027958352859374980e+00
-7.999999999999989342e-01	1.100110068820440823e+00
-7.499999999999988898e-01	1.134694829932806348e+00
-6.999999999999988454e-01	1.128135914725008071e+00
-6.499999999999988010e-01	1.081651070948620008e+00
-5.999999999999987566e-01	9.976117779170414757e-01
-5.499999999999987121e-01	8.777658018320171340e-01
-4.999999999999986677e-01	7.240087099757126499e-01
-4.499999999999986233e-01	5.402261051300519812e-01
-3.999999999999985789e-01	3.331654685382124947e-01
-3.499999999999985345e-01	1.116098597507059198e-01
-2.999999999999984901e-01	-1.151003129951974624e-01
-2.499999999999984457e-01	-3.376538217765779337e-01
-1.999999999999984013e-01	-5.460623303599810852e-01
-1.499999999999983569e-01	-7.288371699838509521e-01
-9.999999999999831246e-02	-8.736810836212383080e-01
-4.999999999999826805e-02	-9.702131178930862854e-01
1.776356839400250465e-15	-1.013459527217396294e+00
5.000000000000159872e-02	-1.005795383732119852e+00
1.000000000000018652e-01	-9.555662465607484002e-01
1.500000000000021316e-01	-8.725162494537055391e-01
2.000000000000019540e-01	-7.623213580472081308e-01
2.500000000000017764e-01	-6.235512212289886502e-01
3.000000000000020428e-01	-4.494312749162093223e-01
3.500000000000023093e-01	-2.342051723846041711e-01
4.000000000000021316e-01	1.877320032695106722e-02
4.500000000000019540e-01	2.911767068580050077e-01
5.000000000000022204e-01	5.489668816708156429e-01
5.500000000000024869e-01	7.473806244310292612e-01
6.000000000000023093e-01	8.402224042084187605e-01
6.500000000000021316e-01	7.911246134163860688e-01
7.000000000000023981e-01	5.843169004448484083e-01
7.500000000000026645e-01	2.324247365185887482e-01
8.000000000000024869e-01	-2.212264924319706227e-01
8.500000000000023093e-01	-7.078162426133087770e-01
9.000000000000025757e-01	-1.146128814977954269e+00
9.500000000000028422e-01	-1.461355623223521860e+00
1.000000000000002665e+00	-1.604779634408816991e+00
1.050000000000002487e+00	-1.567998152008393209e+00
1.100000000000002753e+00	-1.385874941074617395e+00
1.150000000000003020e+00	-1.125462753076250211e+00
1.200000000000002842e+00	-8.633018705636118506e-01
1.250000000000002665e+00	-6.589838682106584633e-01
1.300000000000002931e+00	-5.357809309201092551e-01
1.350000000000003197e+00	-4.770077863172150767e-01
1.400000000000003020e+00	-4.396993334701365663e-01
1.450000000000002842e+00	-3.785658189858069900e-01
1.500000000000003109e+00	-2.680220754108134651e-01
1.550000000000003375e+00	-1.116092057477165722e-01
1.600000000000003197e+00	6.449917792045373188e-02
1.650000000000003020e+00	2.284058817341765857e-01
1.700000000000003286e+00	3.591980255828608470e-01
1.750000000000003553e+00	4.541020472701660649e-01
1.800000000000003375e+00	5.232268756961094835e-01
1.850000000000003197e+00	5.766627860231796632e-01
1.900000000000003464e+00	6.129652758545014457e-01
1.950000000000003730e+00	6.166359419728351110e-01
